core_model,site_model,MS_GC,site_charge,temperature,input_mole_fractions,x,phi,rho,Vo_mole_fraction,Gd_mole_fraction
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.015425781e-09,-0.005969883525755827,-2801516486.655644,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.093536894e-09,0.008214750670811552,824966360.3926108,0.04417062169417405,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.249758847e-09,0.005149366178024537,869233502.6861303,0.04654078885817318,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.327869966e-09,-0.012932246027897823,-2801518141.861525,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.4059810880000004e-09,0.003517343011378757,882214536.939794,0.04723582632544144,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.562203051e-09,0.0028318272942182963,896468057.990469,0.047998993125221406,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.6403141730000005e-09,-0.014570120362413319,-2801518070.129923,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.718425296e-09,0.002559134133608276,903060064.2358961,0.04835194473862384,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.874647259e-09,0.002451812008695713,905570883.6885726,0.04848637966867817,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],1.9527583809999997e-09,-0.014832077058334402,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.030869503e-09,0.002415235808850289,906734417.0644556,0.04854867816971308,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.187091467000001e-09,0.0024054362428655328,907141946.852923,0.0485704982662844,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.265202589e-09,-0.014859406908365591,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.3433137109999998e-09,0.002406951874613652,907316635.6654092,0.04857985130594132,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.499535674e-09,0.002413182663691241,907394250.3150178,0.04858400697551568,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.577646796e-09,-0.01484839415971001,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.6557579180000003e-09,0.0024212309525423266,907434438.0667256,0.0485861589289207,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.8119798820000002e-09,0.0024296181965527074,907467650.8554924,0.0485879372191924,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.890091004e-09,-0.014832229884535452,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],2.968202126e-09,0.0024371239685971138,907416051.8332133,0.048585174279707655,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.1244240890000003e-09,0.002445691881560209,907445543.3356688,0.04858675332361328,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.202535211e-09,-0.014815646065260129,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.280646333000001e-09,0.002454217922144723,907475894.2088604,0.04858837858758236,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.4368682969999998e-09,0.002461560687397046,907427647.7121453,0.04858579535747909,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.5149794190000004e-09,-0.014800059630172663,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.5930905409999997e-09,0.002469521986475889,907469636.0964572,0.048588043306283725,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.749312504e-09,0.002476527291440407,907428339.3179053,0.04858583218032988,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.827423626e-09,-0.014785278137277548,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],3.9055347480000015e-09,0.00248411836965893,907477944.42921,0.048588488361167616,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.061756712e-09,0.002490434979195374,907450830.0456178,0.048587036593750216,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.139867834e-09,-0.014772139082664391,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.217978956e-09,0.002496488791129888,907532104.3966064,0.0485913880049406,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.374200919e-09,0.0024992363631113172,907681483.8386363,0.04859938612907562,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.452312041e-09,-0.01476943877431141,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.530423163e-09,0.0024930880239202443,907911149.62296,0.04861168317889723,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.686645127e-09,0.0024694273587134857,908604935.8556596,0.048648830113981925,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.764756249e-09,-0.014829814959569115,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.8428673710000005e-09,0.002402144657796547,910199731.6755918,0.04873421899850852,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],4.999089334e-09,0.00223109755763366,913946191.4270653,0.04893481320178441,0.0
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],5.077200456e-09,-0.015242414994867868,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,973,[0.05 0.2 ],5.155311578e-09,0.0018152743882744282,922815606.6889608,0.049409702616313333,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.938768655e-09,0.0008281014460416363,893475701.3204762,0.047838775157650025,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.860657532e-09,-0.016656030744211826,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.78254641e-09,0.0003973483151854692,901820119.2559402,0.0482855549827214,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.626324447e-09,0.0002051432094328004,905356565.2852293,0.048474904560918367,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.548213325e-09,-0.01710699303251728,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.470102203e-09,0.00011838175273589348,906992691.8303123,0.04856250680382124,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.313880239e-09,7.537299945377351e-05,907654025.4956764,0.04859791615266509,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.235769117000001e-09,-0.017205463367430687,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.157657995000001e-09,5.1211292890692156e-05,907937900.8224473,0.04861311529313626,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.001436032e-09,3.524723449585724e-05,908057475.600693,0.04861951760597698,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.9233249100000005e-09,-0.017239627473512056,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.845213788000001e-09,2.300884567162315e-05,908102353.554208,0.04862192068389125,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.688991824e-09,1.2818276749096248e-05,908106174.7399043,0.04862212527909697,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.610880702e-09,-0.017260082609287554,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.532769580000001e-09,4.5275318693176235e-06,908172165.2711432,0.04862565835873935,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.376547617e-09,-4.340393812149518e-06,908149464.183506,0.04862444288949901,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.298436495e-09,-0.017277395312310827,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.220325372e-09,-1.2938984117611713e-05,908121359.0789162,0.04862293828406738,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.0641034090000004e-09,-2.0217793832460002e-05,908167058.3301864,0.04862538492119554,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.985992287e-09,-0.017292808139566424,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.907881165e-09,-2.7887458096933033e-05,908120329.7642627,0.04862288296466232,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.751659202e-09,-3.419774023242989e-05,908146599.764258,0.0486242897293046,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.673548079e-09,-0.017305919338187394,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.5954369570000002e-09,-4.012968934795011e-05,908165291.5920936,0.04862529032591247,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.4392149940000004e-09,-4.63791228998503e-05,908190346.488248,0.04862663182355706,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.3611038720000015e-09,-0.017318882830203008,-2801518088.062808,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.28299275e-09,-5.387550959850318e-05,908140142.1800396,0.04862394376766605,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.126770787e-09,-6.0731146958460244e-05,908177348.6665746,0.048625936097341886,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.048659664e-09,-0.017333291152779862,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.970548542000001e-09,-6.833991252117974e-05,908129402.3327096,0.04862336873116181,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.814326579e-09,-7.492971271473807e-05,908161281.5207348,0.04862507561732818,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.7362154570000003e-09,-0.01734709220435399,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.658104335e-09,-8.174367022083556e-05,908097391.1585604,0.0486216549856396,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.5018823710000002e-09,-8.645785431745393e-05,908091660.1898713,0.04862134813619255,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.423771249e-09,-0.01735643107583099,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.3456601270000003e-09,-8.889327156426056e-05,907939997.1305641,0.04861322753436774,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.189438164e-09,-8.328016230746947e-05,907627036.3783633,0.048596470884915054,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.1113270420000007e-09,-0.017339174635358136,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.0332159199999997e-09,-5.755808262876023e-05,906811250.5220047,0.04855279201245792,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.876993956e-09,1.9453565567898278e-05,904970550.5321467,0.048454236636448385,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.7988828340000003e-09,-0.0171503396562739,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.7207717120000005e-09,0.00021737814907913026,900923559.6535844,0.04823755108809706,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.5645497490000001e-09,0.0006878666422089429,891212420.5538461,0.047717594024672745,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.4864386270000006e-09,-0.016028201735337668,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.4083275039999996e-09,0.0017932411402320598,871327834.145576,0.046652926239546914,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.2521055449999998e-09,0.0042761216050271,832686162.4942367,0.04458396055495323,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.173994424e-09,-0.010336827173588735,-2801519038.506917,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.0958833540000004e-09,0.009587721704856776,754334941.8108008,0.04038886267655002,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-9.396612898e-10,0.020687521758990204,630759517.6122308,0.03377232481925655,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-8.615503564999999e-10,0.014204972985035116,-2801475166.3210816,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-7.834366522999999e-10,0.042260843357738616,426239101.75704265,0.02282128265625414,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-6.272229614e-10,0.08198971824940303,241654929.88645512,0.012938730169410792,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-5.491042746000001e-10,0.09709010149641883,-2804136126.712259,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-4.711465718999997e-10,0.14662926449534086,124999252.5670706,0.006701237499057972,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-3.1447408229999997e-10,0.2408850300856025,1292185974.9439015,0.06907957875809694,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-2.371761489e-10,0.2632707684816934,-2843177561.091296,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.6054087450000004e-10,0.31935298677567336,5066102920.992832,0.2725339191348292,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],-1.7347358e-12,0.24083254047682776,454767.5808695325,2.4680172122757146e-05,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],7.697628420000002e-11,0.20153968018030646,-2758167157.560128,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.569428995e-10,0.1969741092481024,1077777245.260857,0.05788337596539338,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.1202676569999996e-10,0.14749080966350248,1236995213.533638,0.06602355554562321,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.905398624e-10,0.0990041240082667,-2794580520.824509,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.686368326000001e-10,0.08530508260552326,252049978.4487876,0.013495510826801057,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],6.248758373000003e-10,0.04789581164012277,498481521.5861589,0.026691168574940968,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],7.029813659000001e-10,0.019634278927718147,-2801612099.0728393,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],7.810928391000003e-10,0.025908269568019858,624764487.0438527,0.03345136516859742,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],9.373145607000001e-10,0.014589624804771916,773259572.3874415,0.04140209782469178,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.015425781e-09,-0.005797362786405637,-2801516486.655644,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.093536894e-09,0.008353184539511112,825202364.7360895,0.044183257916781966,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.249758847e-09,0.0052314812637699465,869339640.954558,0.04654647174858802,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.327869966e-09,-0.012870043932749431,-2801518141.861525,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.4059810880000004e-09,0.0035659412065929476,882623154.7848461,0.04725770467900985,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.562203051e-09,0.002858238046863159,896934665.140584,0.04802397636159099,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.6403141730000005e-09,-0.014553370850674088,-2801518070.129923,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.718425296e-09,0.002572531495996184,903610929.4226543,0.048381439347148135,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.874647259e-09,0.002458262059073066,906194299.7370774,0.0485197588196246,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],1.9527583809999997e-09,-0.014830570551311663,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.030869503e-09,0.002418107864082441,907398827.0157981,0.04858425223009221,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.187091467000001e-09,0.002406561215305344,907830647.8363947,0.04860737292525013,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.265202589e-09,-0.014861855964556409,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.3433137109999998e-09,0.002407237881365816,908017563.0024817,0.04861738059227064,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.499535674e-09,0.002413068123524377,908101168.8249087,0.04862185704322741,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.577646796e-09,-0.014851759670574671,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.6557579180000003e-09,0.002420923562528804,908144167.3619242,0.048624159492803305,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.8119798820000002e-09,0.002429219040242021,908178347.5628784,0.04862598958058269,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.890091004e-09,-0.014835796355165222,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],2.968202126e-09,0.002436699275206159,908128616.5411264,0.04862332665804565,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.1244240890000003e-09,0.002445239699426782,908157884.363092,0.048624893725575526,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.202535211e-09,-0.01481926253993818,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.280646333000001e-09,0.002453746246470883,908187828.5505066,0.04862649721480117,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.4368682969999998e-09,0.0024610934576254693,908140760.5807039,0.04862397708578098,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.5149794190000004e-09,-0.014803689418117185,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.5930905409999997e-09,0.002469038731918421,908181967.1708608,0.0486261831753381,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.749312504e-09,0.002476036437174196,908141907.8438896,0.04862403830543142,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.827423626e-09,-0.014788946615143947,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],3.9055347480000015e-09,0.002483581359749913,908191135.0648924,0.048626674253302936,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.061756712e-09,0.0024898272915766326,908166150.3673546,0.0486253365142503,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.139867834e-09,-0.014775988740657268,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.217978956e-09,0.002495706254310905,908248795.9806801,0.04862976134586471,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.374200919e-09,0.0024981241588310464,908400863.1259977,0.04863790337590971,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.452312041e-09,-0.014773998073888366,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.530423163e-09,0.0024913907205832077,908636233.6956797,0.048650505873426064,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.686645127e-09,0.002466673205061871,909333010.9841416,0.04868781295662121,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.764756249e-09,-0.01483654650561315,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.8428673710000005e-09,0.0023977448109102485,910918987.2344806,0.04877272962063126,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],4.999089334e-09,0.002224793512566641,914605273.3232679,0.048970101985498254,0.0
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],5.077200456e-09,-0.015251815505379072,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1000,[0.05 0.2 ],5.155311578e-09,0.0018090865038718435,923237679.1193619,0.04943230135989493,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.938768655e-09,0.0008553272476546686,898861992.8904166,0.04812716978435013,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.860657532e-09,-0.01664365382805079,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.78254641e-09,0.0004277906788700895,905956909.4736383,0.048507048390601284,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.626324447e-09,0.0002259742700919608,909148537.5436088,0.04867793561008814,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.548213325e-09,-0.017107306878761483,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.470102203e-09,0.00012983733216264388,910709413.8305168,0.048761508779304207,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.313880239e-09,8.052172136662733e-05,911383547.4133693,0.04879760346562178,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.235769117000001e-09,-0.017218644070482278,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.157657995000001e-09,5.2615497453752416e-05,911690741.1111859,0.04881405112527625,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.001436032e-09,3.457814393475037e-05,911828657.6808274,0.04882143550045734,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.9233249100000005e-09,-0.01725730013128032,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.845213788000001e-09,2.124695329707523e-05,911885820.9916203,0.0488244963659517,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.688991824e-09,1.0485930417201583e-05,911898881.5284473,0.04882519565759345,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.610880702e-09,-0.017279068177383238,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.532769580000001e-09,1.80307461120798e-06,911962092.4318832,0.04882857990860608,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.376547617e-09,-7.1727919968132875e-06,911944515.3255943,0.04882763878929191,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.298436495e-09,-0.017296693047150483,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.220325372e-09,-1.5787722582032525e-05,911920740.1275595,0.04882636601803591,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.0641034090000004e-09,-2.3153601355887412e-05,911961348.8590195,0.04882854009597869,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.985992287e-09,-0.017312183425881353,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.907881165e-09,-3.078789062508122e-05,911920746.9031273,0.048826366172452514,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.751659202e-09,-3.716757455219759e-05,911944421.888242,0.04882763399480633,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.673548079e-09,-0.017325383141810282,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.5954369570000002e-09,-4.3173129259466176e-05,911961684.0174817,0.04882855804114519,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.4392149940000004e-09,-4.944551840655425e-05,911983522.35266,0.048829727316604316,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.3611038720000015e-09,-0.017338334410111844,-2801518088.062808,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.28299275e-09,-5.6797941376908824e-05,911938081.8795652,0.04882729432756907,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.126770787e-09,-6.353408541849977e-05,911967875.2567227,0.04882888974292493,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.048659664e-09,-0.01735237411763088,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.9705485420000007e-09,-7.078857067031565e-05,911920758.5742867,0.04882636679735355,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.814326579e-09,-7.683959200297878e-05,911938796.7143416,0.048827332601492,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.7362154570000003e-09,-0.017364839723610553,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.658104335e-09,-8.241449673511803e-05,911862849.4700698,0.048823266417042835,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.5018823710000002e-09,-8.47050338116395e-05,911816352.7099047,0.04882077687192059,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.423771249e-09,-0.017368524971782297,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.3456601270000003e-09,-8.19195512648101e-05,911596976.853166,0.04880903076795725,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.189438164e-09,-6.562843031779297e-05,911146017.9026108,0.04878488537273157,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.1113270420000007e-09,-0.017327280166516936,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.0332159199999997e-09,-1.850654422528333e-05,910081307.9024737,0.048727878521112634,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.876993956e-09,9.989377168540213e-05,907798949.591758,0.048605675727207885,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.7988828340000003e-09,-0.017047555016122318,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.7207717120000005e-09,0.0003754215558577199,903017086.484891,0.04834964340314128,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.5645497490000001e-09,0.0009867668919593968,892342511.0782789,0.04777810171017213,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.4864386270000006e-09,-0.01562571860394404,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.4083275039999996e-09,0.002332221487887785,871388697.1589832,0.04665618498736137,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.2521055449999998e-09,0.005195632876607833,832331358.4397084,0.04456496351779285,0.0
